Title,IMDB ID,Date of release,Genre1,Genre2,Genre3,Language,Actor1,Actor2,Actor3,Crew1,Crew2,Crew3,Plot summary,IMDB rating,IMDB votes,IMDB URL
Apna Bana Lo,247933,1982,Drama,Family,NA,Hindi,Jeetendra,Rekha,Amrish Puri,NA,NA,NA,"Orphaned at a very young age, not aware of his religion nor his background, a young man is taken-in by a gangster and trained to accept crime as his career. This young man grows up to be a dreaded gangster himself by the name of Master. He works for another rich and powerful gangster by the name of Paul, who assigns him work for hefty fees. One day Master comes across an abandoned child, and decides to adopt the child. This changes his life, and he decides to go straight and give up on all criminal activities. That's when he finds out that getting honest employment is a lot more difficult that living a life of crime. Just when he is about to give up, he witnesses some men attempting to molest a woman, and he comes to her rescue. This woman is a well-known artiste by the name of Roopadevi, who decides to help Master out, and gives him a loan to open his own garage. When Paul attempts to bring Master back to his criminal world, Master turns him down. A few days later, the police raid Master's house and confiscate illicit drugs, and Master is arrested and held for trial. Roopa again helps Master out, but this time Master has made a new enemy - in the shape and form of Mr. Joshi, Roopa's mentor, who wants Roopa and her wealth for himself, and will do anything to get Master out of the way.",5.7,28,https://www.imdb.com/title/tt0247933/
Pran Jaye Par Vachan Na Jaye,70558,1974,Action,Drama,Musical,Hindi,Sunil Dutt,Rekha,Bindu,Agha Jani Shirazi,NA,NA,"Raja Thakur (Sunil Dutt) is an outlaw who fights oppression and corruption in his own unique way. This Robin Hood like figure is a feared and respected figure among the villagers and when he attends a dance performance given by the famous dancer Janiya (Rekha), he finds himself attracted to her. He shows his feelings openly but this proves to be a hindrance to Janiya - people now consider her to be the exclusive property of the outlaw and fear to ask her to perform for them. A rival gang kidnaps Janiya and invoke the wrath of Raja Thakur. Now Raja Thakur will have to leave the rural area, where he rules, and go into an unknown territory, to deal with unknown gangsters, and he must do so in order to keep his word.",6,29,https://www.imdb.com/title/tt0070558/
Taxi Chor,81605,1980,Crime,Thriller,NA,Hindi,Indira Bansal,Master Bhagwan,Abhi Bhattacharya,NA,NA,NA,NA,5.4,23,https://www.imdb.com/title/tt0081605/
Humshakal,231765,1992,Action,Comedy,Drama,Hindi,Shammi Kapoor,Vinod Khanna,Meenakshi Sheshadri,Menon Mohd. Yusuf,NA,NA,NA,5.3,26,https://www.imdb.com/title/tt0231765/
Paisa Yeh Paisa,419005,1985,Action,Crime,Drama,Hindi,Bindu,Gulshan Grover,Nivedita Joshi,NA,NA,NA,After death of his first wife Sukhiram married Shanti so his son Shyam could get a mother.Shanti disowns Shyam for being a stepson while her kids Guddu and Meena also grow up to be like her.Shanti and her children don't care for Sukhiram while Shyam is complete different from everyone Laxmi widowed sister of Sukhiram is taunted in her village for being a widow she suddenly inherits wealth and comes to stay with Sukhiram's family where everyone's nature changes towards her.Laxmi promises that if they respect Sukhiram she will distribute the wealth among them.She also changes Shyam's lifestyle whose not behind her wealth but lives loner life from his family.In reality Laxmi has lost all the accumulated wealth in settling debts and is only known to Sukhiram.,5,28,https://www.imdb.com/title/tt0419005/
Aakhri Daku,178172,1978,Action,NA,NA,Hindi,Randhir Kapoor,Vinod Khanna,Rekha,NA,NA,NA,"Mangal Singh played by Vinod Khanna is a dreaded dacoit of the Chambal valley who mercilessly loots people and kills them and has a reward of Rs. 5000 on his head which becomes Rs.50,000. His lady love is Champa, played by Reena Roy, who wants him to leave this life and get married to her. On the other side of the coin is Bhola, a village simpleton, extremely honest and religious, who is very poor and so is scolded by his mother played by Achala Sachdev. Taking offense he decides to end his life and in the process is caught by Mangal Singh's aides, who take him to Mangal Singh. When Mangal Singh comes to know that Bhola wanted to end his life due to poverty, he trades with him that as Mangal Singh's true identity is not known by the police, Bhola should become Mangal Singh, get caught deliberately and hang instead of him, whence the real Mangal Singh will collect the reward of Rs.50,000 from the government and give to Bhola's family. The course of events however reveal that Mangal Singh is in reality Bhola's true brother. Also Bhola's lady love, played by Rekha will not let him commit suicide and chides him for running after money. The police however have already recognized Bhola as dacoit Mangal Singh. Will Bhola's stance be vindicated and what will be the fate of the real dacoit Mangal Singh?",5.6,26,https://www.imdb.com/title/tt0178172/
Bhookamp,350613,1993,Action,Drama,Thriller,Hindi,Firoz Ali,Harbans Darshan M. Arora,Deven Bhojani,Haris Umar Khan,NA,NA,"Prof. Ajay Saxena is a common man with a strong streak of honesty, who arrives in the city of Mumbai and joins as a Psychology professor in a college run by Mahendra Khanna. He stays as a paying guest with Mrs. D'Sa whose son Johnny is an ideal student for him. One day Ajay berates a student Jagdish (aka Jaggi) for his unruly behavior, not knowing that Jaggi is the nephew of Ramniklal and Mahesh Shah, who control the drug trade in the city under the protection of a gangster Daya Patil. Jaggi takes his revenge by turning Johnny into a drug addict and getting him killed by a drug overdose. Then Mrs. D'Sa is murdered in the street by Daya Patil but due to no witnesses coming forward, Ajay is helpless. He loses his hope in the due process of law, though his ex-student Inspector Rahul Singh keeps assuring him to the contrary. Satyajeet Anand is an editor of a newspaper, ""The New Daily Times"", who is always hell-bent in exposing the criminals, dissuaded by his wife Pooja who fears their wrath. He helps Ajay in knowing who are the people who are corrupting the society, but is brutally murdered by them. Now Ajay cannot keep quiet anymore and decides to eliminate all anti-social elements from the society personally.",5,27,https://www.imdb.com/title/tt0350613/
Ameer Aadmi Gharib Aadmi,213449,1985,Drama,NA,NA,Hindi,Amitabh Bachchan,Zeenat Aman,Rabia Amin,NA,NA,NA,"Subhash Gaekwad is a worker employed in a mill run by Lal and partners. Lal does not pay his workers well, and they decide to go on an indefinite strike. Lal does not really care, and soon the strike turns ugly, with the police being involved. Subhash lives with his wife, and both have a small child. With no wages coming in, they are near destitution, and his wife takes to begging. One day, the leader of their union is mortally wounded, he approached Subhash and gives him a key, and then dies. Subhash comes to know that the key is of a locker, located in a Mosque. When he opens it, all he finds is an audio cassette, in which threats are made to kill the union leader, by Mill owner, Lal. Subhash puts this tape in a tape-recorder, and leaves it at a pawn shop. Lal and his men find out, and try to beat the truth out of Subhash, but Subhash does not tell them anything. They then have the police arrest him on false charges, and imprison him. Subhash's wife approachs Advocate Ashok Saxena, who takes the help of Akram to assist Subhash in prison, and to find out the truth, without knowing that Lal has also sent in his goon, to beat the truth out of Subhash. When Ashok finds out the truth, he confronts Lal, only to be told that Ashok's girlfriend, Kavita, is abducted and in their custody, and will be killed unless all information is turned over to him. Ashok does so, only to be himself entrapped, alongwith Kavita. And it is then that Ashok realizes that Lal will go to any extent to cover up his threats, even kill.",5.4,22,https://www.imdb.com/title/tt0213449/
Bharosa,56866,1963,Comedy,Drama,Romance,Hindi,Guru Dutt,Asha Parekh,Mehmood,NA,NA,NA,"Ramdas is a trusting individual, and trusts everybody around him. When times turn bad for him, he entrusts the life of his son, Bansi, to his trusted employee, Ronaklal, and departs. He regularly sends money to Ronaklal to provide for the upkeep of his son, but Ronaklal uses this money to educate his son, Deepak, keeps Bansi uneducated, and makes him do a lot of manual work. Years pass by, Ronaklal is now crippled, and is dependent on Bansi, as Deepak has left him, got married to a wealthy girl, and lives with his in-laws. Ronaklal is unable to show his face to Ramdas, and avoids him, and Bansi has grown up without knowing who his real father is. Will Ronaklal be able to tell Ramdas the truth when he returns, or will be just let Deepak be the sole heir to all the estate and the property?",6.1,34,https://www.imdb.com/title/tt0056866/
Jawab,139392,1970,Action,Drama,Romance,Hindi,Ashok Kumar,Meena Kumari,Jeetendra,Kumar,Kuppuswamy,Narayan,"Raja (Jeetendra) lives with his widowed sister Divya (Meena Kumari) in a small village. He is constantly being made a target by the oppressive local Zamindar and his two children, Sagar and Chanchal. The land owner's children decide to take revenge on Raja by getting Sagar married to Raja's sweetheart Neela. The Zamindar also molests Raja's sister, who kills herself. With his Neela married and his sister dead, a devastated Raja heads to the city. Once over there he attempts to put his life together, and try to forget the past. It is then he meets with another victim of the Zamindar, Bajrangi (Mehmood) and together they conceive a plan that will avenge them against their oppressors. The question is, will they succeed or will there be more victims.",5.2,29,https://www.imdb.com/title/tt0139392/
Payal Ki Jhankaar,156882,1980,Romance,NA,NA,Hindi,Alankar Joshi,Roobini,Surinder Kaur,NA,NA,NA,"Shyama is an orphaned young woman who lives with her aunt, uncle and several cousins, two of who are girls of marriageable age. Her passion is dancing, which is frowned upon by her uncle and aunt. One day she, along with a young man named Gopal, go to see the dance by an international artiste named Veena. They ask Veena and her mentor, Dinanath, for help but are shunned and asked to leave. Crestfallen, she returns home and sleeps outside the door as it was very late. The next day her aunt finds out about her overnight excursion and beats her up severely, followed by another beating by her uncle. Humiliated, she decides to run away with Gopal to another town in order to learn dancing at the hands of well-known Guru Kishinchand Sharma. They do find Kishin, who initially rejects them, but relents when he witnesses Shyama abilities. He decides to be her mentor and in this manner Shyama excels in her talents, so much so that she is asked to perform on stage in a competition with none other than Veena. The question remains, will Shyama succeed against an renowned international artiste such as Veena?",5.5,25,https://www.imdb.com/title/tt0156882/
